고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자,변동순번,입력구분,원천시도시군구코드
4482525030108820002,4482525030,충청남도 태안군 태안읍 도내리,882-2,1,토지대장,05,임야,652.0,01,개인,0,00,수치,2025-07-01,159367089,I,44825
4482525030108820001,4482525030,충청남도 태안군 태안읍 도내리,882-1,1,토지대장,05,임야,4210.0,01,개인,0,00,수치,2025-07-01,159367087,U,44825
4482525030108820001,4482525030,충청남도 태안군 태안읍 도내리,882-1,1,토지대장,05,임야,4210.0,01,개인,0,00,수치,2025-07-01,159367082,I,44825
4482525030108810004,4482525030,충청남도 태안군 태안읍 도내리,881-4,1,토지대장,05,임야,2439.0,01,개인,0,00,수치,2025-07-01,159367080,U,44825
4482525030108810004,4482525030,충청남도 태안군 태안읍 도내리,881-4,1,토지대장,05,임야,2439.0,01,개인,0,00,수치,2025-07-01,159367075,I,44825
4482525030108810003,4482525030,충청남도 태안군 태안읍 도내리,881-3,1,토지대장,05,임야,4128.0,01,개인,0,00,수치,2025-07-01,159367073,U,44825
4482525030108810003,4482525030,충청남도 태안군 태안읍 도내리,881-3,1,토지대장,05,임야,4128.0,01,개인,0,00,수치,2025-07-01,159367068,I,44825
4482525030108810002,4482525030,충청남도 태안군 태안읍 도내리,881-2,1,토지대장,01,전,917.0,01,개인,0,00,수치,2025-07-01,159367066,U,44825
4482525030108810002,4482525030,충청남도 태안군 태안읍 도내리,881-2,1,토지대장,01,전,917.0,01,개인,0,00,수치,2025-07-01,159367061,I,44825
4482525030108810001,4482525030,충청남도 태안군 태안읍 도내리,881-1,1,토지대장,01,전,2836.0,01,개인,0,00,수치,2025-07-01,159367059,U,44825
4482525030108810001,4482525030,충청남도 태안군 태안읍 도내리,881-1,1,토지대장,01,전,2836.0,01,개인,0,00,수치,2025-07-01,159367054,I,44825
4482525030108800000,4482525030,충청남도 태안군 태안읍 도내리,880,1,토지대장,01,전,340.0,01,개인,0,00,수치,2025-07-01,159367052,U,44825
4482525030108800000,4482525030,충청남도 태안군 태안읍 도내리,880,1,토지대장,01,전,340.0,01,개인,0,00,수치,2025-07-01,159367047,I,44825
4482525030108790000,4482525030,충청남도 태안군 태안읍 도내리,879,1,토지대장,02,답,2234.0,01,개인,0,00,수치,2025-07-01,159367045,U,44825
4482525030108790000,4482525030,충청남도 태안군 태안읍 도내리,879,1,토지대장,02,답,2234.0,01,개인,0,00,수치,2025-07-01,159367040,I,44825
4482525030108780002,4482525030,충청남도 태안군 태안읍 도내리,878-2,1,토지대장,01,전,331.0,01,개인,0,00,수치,2025-07-01,159367038,U,44825
4482525030108780002,4482525030,충청남도 태안군 태안읍 도내리,878-2,1,토지대장,01,전,331.0,01,개인,0,00,수치,2025-07-01,159367033,I,44825
4482525030108780001,4482525030,충청남도 태안군 태안읍 도내리,878-1,1,토지대장,01,전,2252.0,01,개인,0,00,수치,2025-07-01,159367031,U,44825
4482525030108780001,4482525030,충청남도 태안군 태안읍 도내리,878-1,1,토지대장,01,전,2252.0,01,개인,0,00,수치,2025-07-01,159367026,I,44825
4482525030108780000,4482525030,충청남도 태안군 태안읍 도내리,878,1,토지대장,08,대,660.0,01,개인,0,00,수치,2025-07-01,159367024,U,44825
4482525030108780000,4482525030,충청남도 태안군 태안읍 도내리,878,1,토지대장,08,대,660.0,01,개인,0,00,수치,2025-07-01,159367019,I,44825
4482525030108760000,4482525030,충청남도 태안군 태안읍 도내리,876,1,토지대장,01,전,2494.0,01,개인,0,00,수치,2025-07-01,159367017,U,44825
4482525030108760000,4482525030,충청남도 태안군 태안읍 도내리,876,1,토지대장,01,전,2494.0,01,개인,0,00,수치,2025-07-01,159367012,I,44825
4482525030108750002,4482525030,충청남도 태안군 태안읍 도내리,875-2,1,토지대장,02,답,1547.0,01,개인,0,00,수치,2025-07-01,159367010,U,44825
4482525030108750002,4482525030,충청남도 태안군 태안읍 도내리,875-2,1,토지대장,02,답,1547.0,01,개인,0,00,수치,2025-07-01,159367005,I,44825
4482525030108750001,4482525030,충청남도 태안군 태안읍 도내리,875-1,1,토지대장,01,전,826.0,01,개인,0,00,수치,2025-07-01,159367003,U,44825
4482525030108750001,4482525030,충청남도 태안군 태안읍 도내리,875-1,1,토지대장,01,전,826.0,01,개인,0,00,수치,2025-07-01,159366998,I,44825
4482525030108740000,4482525030,충청남도 태안군 태안읍 도내리,874,1,토지대장,02,답,2268.0,01,개인,0,00,수치,2025-07-01,159366996,U,44825
4482525030108740000,4482525030,충청남도 태안군 태안읍 도내리,874,1,토지대장,02,답,2268.0,01,개인,0,00,수치,2025-07-01,159366991,I,44825
4482525030108730000,4482525030,충청남도 태안군 태안읍 도내리,873,1,토지대장,01,전,496.0,01,개인,0,00,수치,2025-07-01,159366989,U,44825
4482525030108730000,4482525030,충청남도 태안군 태안읍 도내리,873,1,토지대장,01,전,496.0,01,개인,0,00,수치,2025-07-01,159366984,I,44825
4482525030108720002,4482525030,충청남도 태안군 태안읍 도내리,872-2,1,토지대장,18,구거,68.0,01,개인,0,00,수치,2025-07-01,159366982,U,44825
4482525030108720002,4482525030,충청남도 태안군 태안읍 도내리,872-2,1,토지대장,18,구거,68.0,01,개인,0,00,수치,2025-07-01,159366977,I,44825
4482525030108720001,4482525030,충청남도 태안군 태안읍 도내리,872-1,1,토지대장,01,전,2439.0,01,개인,0,00,수치,2025-07-01,159366975,U,44825
4482525030108720001,4482525030,충청남도 태안군 태안읍 도내리,872-1,1,토지대장,01,전,2439.0,01,개인,0,00,수치,2025-07-01,159366970,I,44825
4482525030108720000,4482525030,충청남도 태안군 태안읍 도내리,872,1,토지대장,02,답,926.0,01,개인,0,00,수치,2025-07-01,159366968,U,44825
4482525030108720000,4482525030,충청남도 태안군 태안읍 도내리,872,1,토지대장,02,답,926.0,01,개인,0,00,수치,2025-07-01,159366963,I,44825
4482525030108710001,4482525030,충청남도 태안군 태안읍 도내리,871-1,1,토지대장,05,임야,3539.0,01,개인,0,00,수치,2025-07-01,159366961,U,44825
4482525030108710001,4482525030,충청남도 태안군 태안읍 도내리,871-1,1,토지대장,05,임야,3539.0,01,개인,0,00,수치,2025-07-01,159366956,I,44825
4482525030108710000,4482525030,충청남도 태안군 태안읍 도내리,871,1,토지대장,01,전,598.0,01,개인,0,00,수치,2025-07-01,159366954,U,44825
4482525030108710000,4482525030,충청남도 태안군 태안읍 도내리,871,1,토지대장,01,전,598.0,01,개인,0,00,수치,2025-07-01,159366949,I,44825
4482525030108700008,4482525030,충청남도 태안군 태안읍 도내리,870-8,1,토지대장,01,전,112.0,01,개인,0,00,수치,2025-07-01,159366947,U,44825
4482525030108700008,4482525030,충청남도 태안군 태안읍 도내리,870-8,1,토지대장,01,전,112.0,01,개인,0,00,수치,2025-07-01,159366942,I,44825
4482525030108700007,4482525030,충청남도 태안군 태안읍 도내리,870-7,1,토지대장,08,대,97.0,01,개인,0,00,수치,2025-07-01,159366940,U,44825
4482525030108700007,4482525030,충청남도 태안군 태안읍 도내리,870-7,1,토지대장,08,대,97.0,01,개인,0,00,수치,2025-07-01,159366935,I,44825
4482525030108700005,4482525030,충청남도 태안군 태안읍 도내리,870-5,1,토지대장,01,전,1297.0,01,개인,1,00,수치,2025-07-01,159366933,U,44825
4482525030108700005,4482525030,충청남도 태안군 태안읍 도내리,870-5,1,토지대장,01,전,1297.0,01,개인,1,00,수치,2025-07-01,159366926,I,44825
4482525030108700004,4482525030,충청남도 태안군 태안읍 도내리,870-4,1,토지대장,02,답,664.0,01,개인,0,00,수치,2025-07-01,159366924,U,44825
4482525030108700004,4482525030,충청남도 태안군 태안읍 도내리,870-4,1,토지대장,02,답,664.0,01,개인,0,00,수치,2025-07-01,159366919,I,44825
4482525030108700003,4482525030,충청남도 태안군 태안읍 도내리,870-3,1,토지대장,02,답,843.0,01,개인,1,00,수치,2025-07-01,159366917,U,44825
4482525030108700003,4482525030,충청남도 태안군 태안읍 도내리,870-3,1,토지대장,02,답,843.0,01,개인,1,00,수치,2025-07-01,159366910,I,44825
4482525030108700002,4482525030,충청남도 태안군 태안읍 도내리,870-2,1,토지대장,08,대,403.0,01,개인,0,00,수치,2025-07-01,159366908,U,44825
4482525030108700002,4482525030,충청남도 태안군 태안읍 도내리,870-2,1,토지대장,08,대,403.0,01,개인,0,00,수치,2025-07-01,159366903,I,44825
4482525030108700001,4482525030,충청남도 태안군 태안읍 도내리,870-1,1,토지대장,02,답,952.0,01,개인,0,00,수치,2025-07-01,159366901,U,44825
4482525030108700001,4482525030,충청남도 태안군 태안읍 도내리,870-1,1,토지대장,02,답,952.0,01,개인,0,00,수치,2025-07-01,159366896,I,44825
4482525030108690002,4482525030,충청남도 태안군 태안읍 도내리,869-2,1,토지대장,01,전,1345.0,01,개인,1,00,수치,2025-07-01,159366894,U,44825
4482525030108690002,4482525030,충청남도 태안군 태안읍 도내리,869-2,1,토지대장,01,전,1345.0,01,개인,1,00,수치,2025-07-01,159366887,I,44825
4482525030108690001,4482525030,충청남도 태안군 태안읍 도내리,869-1,1,토지대장,01,전,1177.0,01,개인,1,00,수치,2025-07-01,159366885,U,44825
4482525030108690001,4482525030,충청남도 태안군 태안읍 도내리,869-1,1,토지대장,01,전,1177.0,01,개인,1,00,수치,2025-07-01,159366878,I,44825
4482525030108680001,4482525030,충청남도 태안군 태안읍 도내리,868-1,1,토지대장,01,전,2112.0,01,개인,1,00,수치,2025-07-01,159366876,U,44825
4482525030108680001,4482525030,충청남도 태안군 태안읍 도내리,868-1,1,토지대장,01,전,2112.0,01,개인,1,00,수치,2025-07-01,159366869,I,44825
4482525030108680000,4482525030,충청남도 태안군 태안읍 도내리,868,1,토지대장,08,대,995.0,01,개인,0,00,수치,2025-07-01,159366867,U,44825
4482525030108680000,4482525030,충청남도 태안군 태안읍 도내리,868,1,토지대장,08,대,995.0,01,개인,0,00,수치,2025-07-01,159366862,I,44825
4482525030108670000,4482525030,충청남도 태안군 태안읍 도내리,867,1,토지대장,01,전,347.0,01,개인,1,00,수치,2025-07-01,159366860,U,44825
4482525030108670000,4482525030,충청남도 태안군 태안읍 도내리,867,1,토지대장,01,전,347.0,01,개인,1,00,수치,2025-07-01,159366853,I,44825
4482525030108610001,4482525030,충청남도 태안군 태안읍 도내리,861-1,1,토지대장,02,답,1376.2,01,개인,0,00,수치,2025-07-01,159366851,U,44825
4482525030108610001,4482525030,충청남도 태안군 태안읍 도내리,861-1,1,토지대장,02,답,1376.2,01,개인,0,00,수치,2025-07-01,159366846,I,44825
4482525030108600002,4482525030,충청남도 태안군 태안읍 도내리,860-2,1,토지대장,08,대,446.0,01,개인,0,00,수치,2025-07-01,159366844,U,44825
4482525030108600002,4482525030,충청남도 태안군 태안읍 도내리,860-2,1,토지대장,08,대,446.0,01,개인,0,00,수치,2025-07-01,159366839,I,44825
4482525030108600001,4482525030,충청남도 태안군 태안읍 도내리,860-1,1,토지대장,01,전,3663.0,01,개인,0,00,수치,2025-07-01,159366837,U,44825
4423025028100280001,4423025028,충청남도 논산시 강경읍 태평리,28-1,1,토지대장,,"",,,"",,,"",2025-07-01,116851946,D,44230
4423025028100280000,4423025028,충청남도 논산시 강경읍 태평리,28,1,토지대장,,"",,,"",,,"",2025-07-01,116851945,D,44230
4423025028100280000,4423025028,충청남도 논산시 강경읍 태평리,28,1,토지대장,,"",,,"",,,"",2025-07-01,116851889,D,44230
4423025028100260008,4423025028,충청남도 논산시 강경읍 태평리,26-8,1,토지대장,,"",,,"",,,"",2025-07-01,116851888,D,44230
4423025028100260008,4423025028,충청남도 논산시 강경읍 태평리,26-8,1,토지대장,,"",,,"",,,"",2025-07-01,116851837,D,44230
4423025028100260007,4423025028,충청남도 논산시 강경읍 태평리,26-7,1,토지대장,,"",,,"",,,"",2025-07-01,116851836,D,44230
4423025028100260007,4423025028,충청남도 논산시 강경읍 태평리,26-7,1,토지대장,,"",,,"",,,"",2025-07-01,116851785,D,44230
4423025028100260006,4423025028,충청남도 논산시 강경읍 태평리,26-6,1,토지대장,,"",,,"",,,"",2025-07-01,116851784,D,44230
4423025028100260006,4423025028,충청남도 논산시 강경읍 태평리,26-6,1,토지대장,,"",,,"",,,"",2025-07-01,116851734,D,44230
4423025028100260005,4423025028,충청남도 논산시 강경읍 태평리,26-5,1,토지대장,,"",,,"",,,"",2025-07-01,116851733,D,44230
4423025028100260005,4423025028,충청남도 논산시 강경읍 태평리,26-5,1,토지대장,,"",,,"",,,"",2025-07-01,116851681,D,44230
4423025028100260004,4423025028,충청남도 논산시 강경읍 태평리,26-4,1,토지대장,,"",,,"",,,"",2025-07-01,116851680,D,44230
4423025028100260004,4423025028,충청남도 논산시 강경읍 태평리,26-4,1,토지대장,,"",,,"",,,"",2025-07-01,116851661,D,44230
4423025028100260002,4423025028,충청남도 논산시 강경읍 태평리,26-2,1,토지대장,,"",,,"",,,"",2025-07-01,116851660,D,44230
4423025028100260002,4423025028,충청남도 논산시 강경읍 태평리,26-2,1,토지대장,,"",,,"",,,"",2025-07-01,116851608,D,44230
4423025028100260001,4423025028,충청남도 논산시 강경읍 태평리,26-1,1,토지대장,,"",,,"",,,"",2025-07-01,116851607,D,44230
4423025028100260001,4423025028,충청남도 논산시 강경읍 태평리,26-1,1,토지대장,,"",,,"",,,"",2025-07-01,116851554,D,44230
4423025028100250014,4423025028,충청남도 논산시 강경읍 태평리,25-14,1,토지대장,,"",,,"",,,"",2025-07-01,116851553,D,44230
4423025028100250014,4423025028,충청남도 논산시 강경읍 태평리,25-14,1,토지대장,,"",,,"",,,"",2025-07-01,116851533,D,44230
4423025028100250013,4423025028,충청남도 논산시 강경읍 태평리,25-13,1,토지대장,,"",,,"",,,"",2025-07-01,116851532,D,44230
4423025028100250013,4423025028,충청남도 논산시 강경읍 태평리,25-13,1,토지대장,,"",,,"",,,"",2025-07-01,116851512,D,44230
4423025028100250012,4423025028,충청남도 논산시 강경읍 태평리,25-12,1,토지대장,,"",,,"",,,"",2025-07-01,116851511,D,44230
4423025028100250012,4423025028,충청남도 논산시 강경읍 태평리,25-12,1,토지대장,,"",,,"",,,"",2025-07-01,116851459,D,44230
4423025028100250010,4423025028,충청남도 논산시 강경읍 태평리,25-10,1,토지대장,,"",,,"",,,"",2025-07-01,116851458,D,44230
4423025028100250010,4423025028,충청남도 논산시 강경읍 태평리,25-10,1,토지대장,,"",,,"",,,"",2025-07-01,116851408,D,44230
4423025028100250007,4423025028,충청남도 논산시 강경읍 태평리,25-7,1,토지대장,,"",,,"",,,"",2025-07-01,116851407,D,44230
4423025028100250007,4423025028,충청남도 논산시 강경읍 태평리,25-7,1,토지대장,,"",,,"",,,"",2025-07-01,116851359,D,44230
4423025028100250004,4423025028,충청남도 논산시 강경읍 태평리,25-4,1,토지대장,,"",,,"",,,"",2025-07-01,116851358,D,44230
4423025028100250004,4423025028,충청남도 논산시 강경읍 태평리,25-4,1,토지대장,,"",,,"",,,"",2025-07-01,116851310,D,44230
4423025028100250002,4423025028,충청남도 논산시 강경읍 태평리,25-2,1,토지대장,,"",,,"",,,"",2025-07-01,116851309,D,44230
4423025028100250002,4423025028,충청남도 논산시 강경읍 태평리,25-2,1,토지대장,,"",,,"",,,"",2025-07-01,116851260,D,44230
4423025028100250000,4423025028,충청남도 논산시 강경읍 태평리,25,1,토지대장,,"",,,"",,,"",2025-07-01,116851259,D,44230
4423025028100250000,4423025028,충청남도 논산시 강경읍 태평리,25,1,토지대장,,"",,,"",,,"",2025-07-01,116851204,D,44230
4423025028100120006,4423025028,충청남도 논산시 강경읍 태평리,12-6,1,토지대장,,"",,,"",,,"",2025-07-01,116847620,D,44230
4423025028100120006,4423025028,충청남도 논산시 강경읍 태평리,12-6,1,토지대장,,"",,,"",,,"",2025-07-01,116847571,D,44230
4423025028100120005,4423025028,충청남도 논산시 강경읍 태평리,12-5,1,토지대장,,"",,,"",,,"",2025-07-01,116847570,D,44230
4423025028100120005,4423025028,충청남도 논산시 강경읍 태평리,12-5,1,토지대장,,"",,,"",,,"",2025-07-01,116847517,D,44230
4423025028100120004,4423025028,충청남도 논산시 강경읍 태평리,12-4,1,토지대장,,"",,,"",,,"",2025-07-01,116847516,D,44230
4423025028100120004,4423025028,충청남도 논산시 강경읍 태평리,12-4,1,토지대장,,"",,,"",,,"",2025-07-01,116847488,D,44230
4423025028100120001,4423025028,충청남도 논산시 강경읍 태평리,12-1,1,토지대장,,"",,,"",,,"",2025-07-01,116847487,D,44230
4423025028100120001,4423025028,충청남도 논산시 강경읍 태평리,12-1,1,토지대장,,"",,,"",,,"",2025-07-01,116847423,D,44230
4423025028100110045,4423025028,충청남도 논산시 강경읍 태평리,11-45,1,토지대장,,"",,,"",,,"",2025-07-01,116847422,D,44230
4423025028100110045,4423025028,충청남도 논산시 강경읍 태평리,11-45,1,토지대장,,"",,,"",,,"",2025-07-01,116847409,D,44230
4423025028100110044,4423025028,충청남도 논산시 강경읍 태평리,11-44,1,토지대장,,"",,,"",,,"",2025-07-01,116847408,D,44230
4423025028100110044,4423025028,충청남도 논산시 강경읍 태평리,11-44,1,토지대장,,"",,,"",,,"",2025-07-01,116847393,D,44230
4423025028100110043,4423025028,충청남도 논산시 강경읍 태평리,11-43,1,토지대장,,"",,,"",,,"",2025-07-01,116847392,D,44230
4423025028100110043,4423025028,충청남도 논산시 강경읍 태평리,11-43,1,토지대장,,"",,,"",,,"",2025-07-01,116847377,D,44230
4423025028100110042,4423025028,충청남도 논산시 강경읍 태평리,11-42,1,토지대장,,"",,,"",,,"",2025-07-01,116847376,D,44230
4423025028100110042,4423025028,충청남도 논산시 강경읍 태평리,11-42,1,토지대장,,"",,,"",,,"",2025-07-01,116847361,D,44230
4423025028100110041,4423025028,충청남도 논산시 강경읍 태평리,11-41,1,토지대장,,"",,,"",,,"",2025-07-01,116847360,D,44230
4423025028100110041,4423025028,충청남도 논산시 강경읍 태평리,11-41,1,토지대장,,"",,,"",,,"",2025-07-01,116847324,D,44230
4423025028100110040,4423025028,충청남도 논산시 강경읍 태평리,11-40,1,토지대장,,"",,,"",,,"",2025-07-01,116847323,D,44230
4423025028100110040,4423025028,충청남도 논산시 강경읍 태평리,11-40,1,토지대장,,"",,,"",,,"",2025-07-01,116847301,D,44230
4423025028100110036,4423025028,충청남도 논산시 강경읍 태평리,11-36,1,토지대장,,"",,,"",,,"",2025-07-01,116847300,D,44230
4423025028100110036,4423025028,충청남도 논산시 강경읍 태평리,11-36,1,토지대장,,"",,,"",,,"",2025-07-01,116847257,D,44230
4423025028100110035,4423025028,충청남도 논산시 강경읍 태평리,11-35,1,토지대장,,"",,,"",,,"",2025-07-01,116847256,D,44230
4423025028100110035,4423025028,충청남도 논산시 강경읍 태평리,11-35,1,토지대장,,"",,,"",,,"",2025-07-01,116847210,D,44230
4423025028100110034,4423025028,충청남도 논산시 강경읍 태평리,11-34,1,토지대장,,"",,,"",,,"",2025-07-01,116847209,D,44230
4423025028100110034,4423025028,충청남도 논산시 강경읍 태평리,11-34,1,토지대장,,"",,,"",,,"",2025-07-01,116847161,D,44230
4423025028100110033,4423025028,충청남도 논산시 강경읍 태평리,11-33,1,토지대장,,"",,,"",,,"",2025-07-01,116847160,D,44230
4423036024102150001,4423036024,충청남도 논산시 연산면 송정리,215-1,1,토지대장,02,답,60.0,01,개인,0,12,1:1200,2025-07-01,116840963,U,44230
4482525324108320000,4482525324,충청남도 태안군 안면읍 중장리,832,1,토지대장,01,전,383.0,01,개인,0,12,1:1200,2025-07-01,159370093,U,44825
4482535029101180024,4482535029,충청남도 태안군 원북면 청산리,118-24,1,토지대장,14,도로,20.0,01,개인,1,12,1:1200,2025-07-01,159370070,U,44825
4482535029101180001,4482535029,충청남도 태안군 원북면 청산리,118-1,1,토지대장,08,대,1633.0,01,개인,1,12,1:1200,2025-07-01,159370067,U,44825
4482536025108500008,4482536025,충청남도 태안군 이원면 사창리,850-8,1,토지대장,02,답,1989.7,01,개인,0,00,수치,2025-07-01,159370044,U,44825
4482534024100360014,4482534024,충청남도 태안군 소원면 영전리,36-14,1,토지대장,14,도로,773.0,01,개인,0,12,1:1200,2025-07-01,159370033,U,44825
4482534028103150059,4482534028,충청남도 태안군 소원면 파도리,315-59,1,토지대장,14,도로,58.0,09,기타단체,0,12,1:1200,2025-07-01,159370014,U,44825
4482535030105440004,4482535030,충청남도 태안군 원북면 양산리,544-4,1,토지대장,05,임야,455.0,01,개인,5,12,1:1200,2025-07-01,159369993,U,44825
4482535030105440004,4482535030,충청남도 태안군 원북면 양산리,544-4,1,토지대장,05,임야,455.0,01,개인,5,12,1:1200,2025-07-01,159369983,I,44825
4482535030105440002,4482535030,충청남도 태안군 원북면 양산리,544-2,1,토지대장,05,임야,5126.0,01,개인,5,12,1:1200,2025-07-01,159369979,U,44825
4482535030105300046,4482535030,충청남도 태안군 원북면 양산리,530-46,1,토지대장,01,전,401.0,01,개인,5,12,1:1200,2025-07-01,159369977,U,44825
4482535030105300046,4482535030,충청남도 태안군 원북면 양산리,530-46,1,토지대장,01,전,401.0,01,개인,5,12,1:1200,2025-07-01,159369967,I,44825
4482535030105300004,4482535030,충청남도 태안군 원북면 양산리,530-4,1,토지대장,01,전,8701.0,01,개인,5,12,1:1200,2025-07-01,159369957,U,44825
4482534028100520002,4482534028,충청남도 태안군 소원면 파도리,52-2,1,토지대장,28,잡종지,994.0,09,기타단체,0,12,1:1200,2025-07-01,159369945,U,44825
4482534028103150012,4482534028,충청남도 태안군 소원면 파도리,315-12,1,토지대장,08,대,187.0,09,기타단체,0,12,1:1200,2025-07-01,159369907,U,44825
4482525030108600001,4482525030,충청남도 태안군 태안읍 도내리,860-1,1,토지대장,01,전,3663.0,01,개인,0,00,수치,2025-07-01,159366832,I,44825
4482525030108590000,4482525030,충청남도 태안군 태안읍 도내리,859,1,토지대장,08,대,407.0,01,개인,0,00,수치,2025-07-01,159366830,U,44825
4482525030108590000,4482525030,충청남도 태안군 태안읍 도내리,859,1,토지대장,08,대,407.0,01,개인,0,00,수치,2025-07-01,159366825,I,44825
4482525030108550008,4482525030,충청남도 태안군 태안읍 도내리,855-8,1,토지대장,05,임야,3778.0,01,개인,3,00,수치,2025-07-01,159366823,U,44825
4482525030108550008,4482525030,충청남도 태안군 태안읍 도내리,855-8,1,토지대장,05,임야,3778.0,01,개인,3,00,수치,2025-07-01,159366814,I,44825
4482525030108550007,4482525030,충청남도 태안군 태안읍 도내리,855-7,1,토지대장,05,임야,2209.0,01,개인,0,00,수치,2025-07-01,159366812,U,44825
4482525030108550007,4482525030,충청남도 태안군 태안읍 도내리,855-7,1,토지대장,05,임야,2209.0,01,개인,0,00,수치,2025-07-01,159366807,I,44825
4482525030108550006,4482525030,충청남도 태안군 태안읍 도내리,855-6,1,토지대장,05,임야,2388.0,01,개인,3,00,수치,2025-07-01,159366805,U,44825
4482525030108550006,4482525030,충청남도 태안군 태안읍 도내리,855-6,1,토지대장,05,임야,2388.0,01,개인,3,00,수치,2025-07-01,159366796,I,44825
4482525030108550005,4482525030,충청남도 태안군 태안읍 도내리,855-5,1,토지대장,05,임야,6699.0,01,개인,0,00,수치,2025-07-01,159366794,U,44825
4482525030108550005,4482525030,충청남도 태안군 태안읍 도내리,855-5,1,토지대장,05,임야,6699.0,01,개인,0,00,수치,2025-07-01,159366789,I,44825
4482525030108550003,4482525030,충청남도 태안군 태안읍 도내리,855-3,1,토지대장,08,대,690.0,01,개인,0,00,수치,2025-07-01,159366787,U,44825
4482525030108550003,4482525030,충청남도 태안군 태안읍 도내리,855-3,1,토지대장,08,대,690.0,01,개인,0,00,수치,2025-07-01,159366782,I,44825
4482525030108550002,4482525030,충청남도 태안군 태안읍 도내리,855-2,1,토지대장,01,전,1348.0,01,개인,0,00,수치,2025-07-01,159366780,U,44825
4482525030108550002,4482525030,충청남도 태안군 태안읍 도내리,855-2,1,토지대장,01,전,1348.0,01,개인,0,00,수치,2025-07-01,159366775,I,44825
4482525030108550001,4482525030,충청남도 태안군 태안읍 도내리,855-1,1,토지대장,01,전,3291.0,01,개인,0,00,수치,2025-07-01,159366773,U,44825
4482525030107860006,4482525030,충청남도 태안군 태안읍 도내리,786-6,1,토지대장,14,도로,3.0,01,개인,0,00,수치,2025-07-01,159366333,I,44825
4482525030107860005,4482525030,충청남도 태안군 태안읍 도내리,786-5,1,토지대장,01,전,1074.0,01,개인,0,00,수치,2025-07-01,159366331,U,44825
4482525030107860005,4482525030,충청남도 태안군 태안읍 도내리,786-5,1,토지대장,01,전,1074.0,01,개인,0,00,수치,2025-07-01,159366326,I,44825
4482525030107860004,4482525030,충청남도 태안군 태안읍 도내리,786-4,1,토지대장,01,전,2245.0,01,개인,0,00,수치,2025-07-01,159366324,U,44825
4482525030107860004,4482525030,충청남도 태안군 태안읍 도내리,786-4,1,토지대장,01,전,2245.0,01,개인,0,00,수치,2025-07-01,159366319,I,44825
4482525030107860003,4482525030,충청남도 태안군 태안읍 도내리,786-3,1,토지대장,01,전,1674.0,01,개인,0,00,수치,2025-07-01,159366317,U,44825
4482525030107860003,4482525030,충청남도 태안군 태안읍 도내리,786-3,1,토지대장,01,전,1674.0,01,개인,0,00,수치,2025-07-01,159366312,I,44825
4482525030107860002,4482525030,충청남도 태안군 태안읍 도내리,786-2,1,토지대장,08,대,600.0,01,개인,0,00,수치,2025-07-01,159366310,U,44825
4482525030107860002,4482525030,충청남도 태안군 태안읍 도내리,786-2,1,토지대장,08,대,600.0,01,개인,0,00,수치,2025-07-01,159366305,I,44825
4482525030107860001,4482525030,충청남도 태안군 태안읍 도내리,786-1,1,토지대장,08,대,529.0,01,개인,0,00,수치,2025-07-01,159366303,U,44825
4482525030107860001,4482525030,충청남도 태안군 태안읍 도내리,786-1,1,토지대장,08,대,529.0,01,개인,0,00,수치,2025-07-01,159366298,I,44825
4482525030107860000,4482525030,충청남도 태안군 태안읍 도내리,786,1,토지대장,01,전,1017.0,01,개인,0,00,수치,2025-07-01,159366296,U,44825
4482525030107860000,4482525030,충청남도 태안군 태안읍 도내리,786,1,토지대장,01,전,1017.0,01,개인,0,00,수치,2025-07-01,159366291,I,44825
4482525030107850003,4482525030,충청남도 태안군 태안읍 도내리,785-3,1,토지대장,05,임야,8033.0,01,개인,0,00,수치,2025-07-01,159366289,U,44825
4482525030107850003,4482525030,충청남도 태안군 태안읍 도내리,785-3,1,토지대장,05,임야,8033.0,01,개인,0,00,수치,2025-07-01,159366284,I,44825
4482525030107850002,4482525030,충청남도 태안군 태안읍 도내리,785-2,1,토지대장,08,대,130.0,05,군유지,0,00,수치,2025-07-01,159366282,U,44825
4482525030107850002,4482525030,충청남도 태안군 태안읍 도내리,785-2,1,토지대장,08,대,130.0,05,군유지,0,00,수치,2025-07-01,159366277,I,44825
4482525030107850001,4482525030,충청남도 태안군 태안읍 도내리,785-1,1,토지대장,08,대,89.0,05,군유지,0,00,수치,2025-07-01,159366275,U,44825
4482525030107850001,4482525030,충청남도 태안군 태안읍 도내리,785-1,1,토지대장,08,대,89.0,05,군유지,0,00,수치,2025-07-01,159366270,I,44825
4482525030107850000,4482525030,충청남도 태안군 태안읍 도내리,785,1,토지대장,08,대,1229.0,01,개인,0,00,수치,2025-07-01,159366268,U,44825
4482525030107850000,4482525030,충청남도 태안군 태안읍 도내리,785,1,토지대장,08,대,1229.0,01,개인,0,00,수치,2025-07-01,159366263,I,44825
4482525030107840008,4482525030,충청남도 태안군 태안읍 도내리,784-8,1,토지대장,01,전,183.0,05,군유지,0,00,수치,2025-07-01,159366261,U,44825
4482525030107840008,4482525030,충청남도 태안군 태안읍 도내리,784-8,1,토지대장,01,전,183.0,05,군유지,0,00,수치,2025-07-01,159366256,I,44825
